,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
294,#RightToRescue #ConsciousPlanet #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans #savetheplanet #animalagricultureclimatechange #RosesLaw #ALLFEMALES #Animalrights #Feminist #Feminism #Feminismo #peterkalmus #georgemonbiot #EndSpeciesism #JaneFonda https://t.co/iHAwRE7BpS,RightToRescue ConsciousPlanet metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans savetheplanet animalagricultureclimatechange RosesLaw ALLFEMALES Animalrights Feminist Feminism Feminismo peterkalmus georgemonbiot EndSpeciesism JaneFonda httpstcoiHAwREBpS,"['righttorescue', 'consciousplanet', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'endspeciesism', 'janefonda', 'httpstcoihawrebps']","['righttorescue', 'consciousplanet', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'endspeciesism', 'janefonda', 'httpstcoihawrebps']","['righttorescu', 'consciousplanet', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'animalagricultureclimatechang', 'roseslaw', 'allfemal', 'animalright', 'feminist', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'endspecies', 'janefonda', 'httpstcoihawrebp']","['righttorescue', 'consciousplanet', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminist', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'endspeciesism', 'janefonda', 'httpstcoihawrebps']"
295,"RT @Nicochan33: SDG 4: The real challenge is to go beyond good intentions https://t.co/PavKqhdR0d 
#SDG #sustainability #savetheplanet #SDG…","RT Nicochan SDG  The real challenge is to go beyond good intentions httpstcoPavKqhdRd 
SDG sustainability savetheplanet SDG…","['rt', 'nicochan', 'sdg', 'the', 'real', 'challenge', 'is', 'to', 'go', 'beyond', 'good', 'intentions', 'httpstcopavkqhdrd', 'sdg', 'sustainability', 'savetheplanet', 'sdg', '']","['rt', 'nicochan', 'sdg', 'real', 'challenge', 'go', 'beyond', 'good', 'intentions', 'httpstcopavkqhdrd', 'sdg', 'sustainability', 'savetheplanet', 'sdg', '']","['rt', 'nicochan', 'sdg', 'real', 'challeng', 'go', 'beyond', 'good', 'intent', 'httpstcopavkqhdrd', 'sdg', 'sustain', 'savetheplanet', 'sdg', '']","['rt', 'nicochan', 'sdg', 'real', 'challenge', 'go', 'beyond', 'good', 'intention', 'httpstcopavkqhdrd', 'sdg', 'sustainability', 'savetheplanet', 'sdg', '']"
296,"RT @Nicochan33: Inequality in Pakistan – SDG Goal 10 https://t.co/02gB7JkQWI via @minutemirrorpk 
#savetheplanet #SDG #SDGs #sustainability…","RT Nicochan Inequality in Pakistan – SDG Goal  httpstcogBJkQWI via minutemirrorpk 
savetheplanet SDG SDGs sustainability…","['rt', 'nicochan', 'inequality', 'in', 'pakistan', 'sdg', 'goal', 'httpstcogbjkqwi', 'via', 'minutemirrorpk', 'savetheplanet', 'sdg', 'sdgs', 'sustainability', '']","['rt', 'nicochan', 'inequality', 'pakistan', 'sdg', 'goal', 'httpstcogbjkqwi', 'via', 'minutemirrorpk', 'savetheplanet', 'sdg', 'sdgs', 'sustainability', '']","['rt', 'nicochan', 'inequ', 'pakistan', 'sdg', 'goal', 'httpstcogbjkqwi', 'via', 'minutemirrorpk', 'savetheplanet', 'sdg', 'sdg', 'sustain', '']","['rt', 'nicochan', 'inequality', 'pakistan', 'sdg', 'goal', 'httpstcogbjkqwi', 'via', 'minutemirrorpk', 'savetheplanet', 'sdg', 'sdgs', 'sustainability', '']"
297,"Voices : Why &amp; how corporate CSR can draw attention towards the Himalayas https://t.co/nW5bAugKSJ 
#SDG #SDGs #savetheplanet #sustainability #CSR","Voices  Why amp how corporate CSR can draw attention towards the Himalayas httpstconWbAugKSJ 
SDG SDGs savetheplanet sustainability CSR","['voices', 'why', 'amp', 'how', 'corporate', 'csr', 'can', 'draw', 'attention', 'towards', 'the', 'himalayas', 'httpstconwbaugksj', 'sdg', 'sdgs', 'savetheplanet', 'sustainability', 'csr']","['voices', 'amp', 'corporate', 'csr', 'draw', 'attention', 'towards', 'himalayas', 'httpstconwbaugksj', 'sdg', 'sdgs', 'savetheplanet', 'sustainability', 'csr']","['voic', 'amp', 'corpor', 'csr', 'draw', 'attent', 'toward', 'himalaya', 'httpstconwbaugksj', 'sdg', 'sdg', 'savetheplanet', 'sustain', 'csr']","['voice', 'amp', 'corporate', 'csr', 'draw', 'attention', 'towards', 'himalaya', 'httpstconwbaugksj', 'sdg', 'sdgs', 'savetheplanet', 'sustainability', 'csr']"
298,"RT @Nicochan33: Countries laud India's contributions on 5th anniversary of India-UN Development Partnership Fund https://t.co/mtK1yPeHzW 
#…","RT Nicochan Countries laud Indias contributions on th anniversary of IndiaUN Development Partnership Fund httpstcomtKyPeHzW 
…","['rt', 'nicochan', 'countries', 'laud', 'indias', 'contributions', 'on', 'th', 'anniversary', 'of', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', '']","['rt', 'nicochan', 'countries', 'laud', 'indias', 'contributions', 'th', 'anniversary', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', '']","['rt', 'nicochan', 'countri', 'laud', 'india', 'contribut', 'th', 'anniversari', 'indiaun', 'develop', 'partnership', 'fund', 'httpstcomtkypehzw', '']","['rt', 'nicochan', 'country', 'laud', 'india', 'contribution', 'th', 'anniversary', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', '']"
299,@_HadleyGamble @ChrisMurphyCT @CNBC For Liberals and Environmentalists the Russian war has been a godsend as oil prices skyrocket and demand destruction ensues.  Save the planet.  MILLIONS dying from climate Change!! #savetheplanet #GreenNewDeal #EnvironmentalDefenders,HadleyGamble ChrisMurphyCT CNBC For Liberals and Environmentalists the Russian war has been a godsend as oil prices skyrocket and demand destruction ensues  Save the planet  MILLIONS dying from climate Change savetheplanet GreenNewDeal EnvironmentalDefenders,"['hadleygamble', 'chrismurphyct', 'cnbc', 'for', 'liberals', 'and', 'environmentalists', 'the', 'russian', 'war', 'has', 'been', 'a', 'godsend', 'as', 'oil', 'prices', 'skyrocket', 'and', 'demand', 'destruction', 'ensues', 'save', 'the', 'planet', 'millions', 'dying', 'from', 'climate', 'change', 'savetheplanet', 'greennewdeal', 'environmentaldefenders']","['hadleygamble', 'chrismurphyct', 'cnbc', 'liberals', 'environmentalists', 'russian', 'war', 'godsend', 'oil', 'prices', 'skyrocket', 'demand', 'destruction', 'ensues', 'save', 'planet', 'millions', 'dying', 'climate', 'change', 'savetheplanet', 'greennewdeal', 'environmentaldefenders']","['hadleygambl', 'chrismurphyct', 'cnbc', 'liber', 'environmentalist', 'russian', 'war', 'godsend', 'oil', 'price', 'skyrocket', 'demand', 'destruct', 'ensu', 'save', 'planet', 'million', 'die', 'climat', 'chang', 'savetheplanet', 'greennewd', 'environmentaldefend']","['hadleygamble', 'chrismurphyct', 'cnbc', 'liberal', 'environmentalist', 'russian', 'war', 'godsend', 'oil', 'price', 'skyrocket', 'demand', 'destruction', 'ensues', 'save', 'planet', 'million', 'dying', 'climate', 'change', 'savetheplanet', 'greennewdeal', 'environmentaldefenders']"
300,@AlexMarlow Let’s compromise. Conservatives will birth nurture and live their children. Liberals will abort 100% of theirs. #savetheplanet 😂😂😂,AlexMarlow Let’s compromise Conservatives will birth nurture and live their children Liberals will abort  of theirs savetheplanet 😂😂😂,"['alexmarlow', 'let', 's', 'compromise', 'conservatives', 'will', 'birth', 'nurture', 'and', 'live', 'their', 'children', 'liberals', 'will', 'abort', 'of', 'theirs', 'savetheplanet', '']","['alexmarlow', 'let', 'compromise', 'conservatives', 'birth', 'nurture', 'live', 'children', 'liberals', 'abort', 'savetheplanet', '']","['alexmarlow', 'let', 'compromis', 'conserv', 'birth', 'nurtur', 'live', 'children', 'liber', 'abort', 'savetheplanet', '']","['alexmarlow', 'let', 'compromise', 'conservative', 'birth', 'nurture', 'live', 'child', 'liberal', 'abort', 'savetheplanet', '']"
301,"RT @BcaEarth: Happy World Animal Day ! 

How to celebrate World Animal Day ?
* Educate yourself
* Show your own animal a little extra love…","RT BcaEarth Happy World Animal Day  

How to celebrate World Animal Day 
 Educate yourself
 Show your own animal a little extra love…","['rt', 'bcaearth', 'happy', 'world', 'animal', 'day', 'how', 'to', 'celebrate', 'world', 'animal', 'day', 'educate', 'yourself', 'show', 'your', 'own', 'animal', 'a', 'little', 'extra', 'love', '']","['rt', 'bcaearth', 'happy', 'world', 'animal', 'day', 'celebrate', 'world', 'animal', 'day', 'educate', 'show', 'animal', 'little', 'extra', 'love', '']","['rt', 'bcaearth', 'happi', 'world', 'anim', 'day', 'celebr', 'world', 'anim', 'day', 'educ', 'show', 'anim', 'littl', 'extra', 'love', '']","['rt', 'bcaearth', 'happy', 'world', 'animal', 'day', 'celebrate', 'world', 'animal', 'day', 'educate', 'show', 'animal', 'little', 'extra', 'love', '']"
302,"Inequality in Pakistan – SDG Goal 10 https://t.co/02gB7JkQWI via @minutemirrorpk 
#savetheplanet #SDG #SDGs #sustainability #innovation","Inequality in Pakistan – SDG Goal  httpstcogBJkQWI via minutemirrorpk 
savetheplanet SDG SDGs sustainability innovation","['inequality', 'in', 'pakistan', 'sdg', 'goal', 'httpstcogbjkqwi', 'via', 'minutemirrorpk', 'savetheplanet', 'sdg', 'sdgs', 'sustainability', 'innovation']","['inequality', 'pakistan', 'sdg', 'goal', 'httpstcogbjkqwi', 'via', 'minutemirrorpk', 'savetheplanet', 'sdg', 'sdgs', 'sustainability', 'innovation']","['inequ', 'pakistan', 'sdg', 'goal', 'httpstcogbjkqwi', 'via', 'minutemirrorpk', 'savetheplanet', 'sdg', 'sdg', 'sustain', 'innov']","['inequality', 'pakistan', 'sdg', 'goal', 'httpstcogbjkqwi', 'via', 'minutemirrorpk', 'savetheplanet', 'sdg', 'sdgs', 'sustainability', 'innovation']"
303,"RT @PestProfessor: An Orange Belted Bumblebee 🐝 

Look closely 👀 

#bumblebee #bees #sustainability #environment #pestmanagement #pestprofe…","RT PestProfessor An Orange Belted Bumblebee 🐝 

Look closely 👀 

bumblebee bees sustainability environment pestmanagement pestprofe…","['rt', 'pestprofessor', 'an', 'orange', 'belted', 'bumblebee', 'look', 'closely', 'bumblebee', 'bees', 'sustainability', 'environment', 'pestmanagement', 'pestprofe', '']","['rt', 'pestprofessor', 'orange', 'belted', 'bumblebee', 'look', 'closely', 'bumblebee', 'bees', 'sustainability', 'environment', 'pestmanagement', 'pestprofe', '']","['rt', 'pestprofessor', 'orang', 'belt', 'bumblebe', 'look', 'close', 'bumblebe', 'bee', 'sustain', 'environ', 'pestmanag', 'pestprof', '']","['rt', 'pestprofessor', 'orange', 'belted', 'bumblebee', 'look', 'closely', 'bumblebee', 'bee', 'sustainability', 'environment', 'pestmanagement', 'pestprofe', '']"
304,"RT @Nicochan33: SDG 4: The real challenge is to go beyond good intentions https://t.co/PavKqhdR0d 
#SDG #sustainability #savetheplanet #SDG…","RT Nicochan SDG  The real challenge is to go beyond good intentions httpstcoPavKqhdRd 
SDG sustainability savetheplanet SDG…","['rt', 'nicochan', 'sdg', 'the', 'real', 'challenge', 'is', 'to', 'go', 'beyond', 'good', 'intentions', 'httpstcopavkqhdrd', 'sdg', 'sustainability', 'savetheplanet', 'sdg', '']","['rt', 'nicochan', 'sdg', 'real', 'challenge', 'go', 'beyond', 'good', 'intentions', 'httpstcopavkqhdrd', 'sdg', 'sustainability', 'savetheplanet', 'sdg', '']","['rt', 'nicochan', 'sdg', 'real', 'challeng', 'go', 'beyond', 'good', 'intent', 'httpstcopavkqhdrd', 'sdg', 'sustain', 'savetheplanet', 'sdg', '']","['rt', 'nicochan', 'sdg', 'real', 'challenge', 'go', 'beyond', 'good', 'intention', 'httpstcopavkqhdrd', 'sdg', 'sustainability', 'savetheplanet', 'sdg', '']"
305,"Single-use plastic is wreaking havoc on the planet. Here’s what you can do to minimize your impact https://t.co/UMCPpfWjKI

#Plastic  #Environment  #SaveThePlanet","Singleuse plastic is wreaking havoc on the planet Here’s what you can do to minimize your impact httpstcoUMCPpfWjKI

Plastic  Environment  SaveThePlanet","['singleuse', 'plastic', 'is', 'wreaking', 'havoc', 'on', 'the', 'planet', 'here', 's', 'what', 'you', 'can', 'do', 'to', 'minimize', 'your', 'impact', 'httpstcoumcppfwjki', 'plastic', 'environment', 'savetheplanet']","['singleuse', 'plastic', 'wreaking', 'havoc', 'planet', 'minimize', 'impact', 'httpstcoumcppfwjki', 'plastic', 'environment', 'savetheplanet']","['singleus', 'plastic', 'wreak', 'havoc', 'planet', 'minim', 'impact', 'httpstcoumcppfwjki', 'plastic', 'environ', 'savetheplanet']","['singleuse', 'plastic', 'wreaking', 'havoc', 'planet', 'minimize', 'impact', 'httpstcoumcppfwjki', 'plastic', 'environment', 'savetheplanet']"
306,"La beauté du monde.
#savetheplanet https://t.co/HkbUg3D3qi","La beauté du monde
savetheplanet httpstcoHkbUgDqi","['la', 'beauté', 'du', 'monde', 'savetheplanet', 'httpstcohkbugdqi']","['la', 'beauté', 'du', 'monde', 'savetheplanet', 'httpstcohkbugdqi']","['la', 'beauté', 'du', 'mond', 'savetheplanet', 'httpstcohkbugdqi']","['la', 'beauté', 'du', 'monde', 'savetheplanet', 'httpstcohkbugdqi']"
307,"RT @PestProfessor: An Orange Belted Bumblebee 🐝 

Look closely 👀 

#bumblebee #bees #sustainability #environment #pestmanagement #pestprofe…","RT PestProfessor An Orange Belted Bumblebee 🐝 

Look closely 👀 

bumblebee bees sustainability environment pestmanagement pestprofe…","['rt', 'pestprofessor', 'an', 'orange', 'belted', 'bumblebee', 'look', 'closely', 'bumblebee', 'bees', 'sustainability', 'environment', 'pestmanagement', 'pestprofe', '']","['rt', 'pestprofessor', 'orange', 'belted', 'bumblebee', 'look', 'closely', 'bumblebee', 'bees', 'sustainability', 'environment', 'pestmanagement', 'pestprofe', '']","['rt', 'pestprofessor', 'orang', 'belt', 'bumblebe', 'look', 'close', 'bumblebe', 'bee', 'sustain', 'environ', 'pestmanag', 'pestprof', '']","['rt', 'pestprofessor', 'orange', 'belted', 'bumblebee', 'look', 'closely', 'bumblebee', 'bee', 'sustainability', 'environment', 'pestmanagement', 'pestprofe', '']"
308,"RT @Nicochan33: Countries laud India's contributions on 5th anniversary of India-UN Development Partnership Fund https://t.co/mtK1yPeHzW 
#…","RT Nicochan Countries laud Indias contributions on th anniversary of IndiaUN Development Partnership Fund httpstcomtKyPeHzW 
…","['rt', 'nicochan', 'countries', 'laud', 'indias', 'contributions', 'on', 'th', 'anniversary', 'of', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', '']","['rt', 'nicochan', 'countries', 'laud', 'indias', 'contributions', 'th', 'anniversary', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', '']","['rt', 'nicochan', 'countri', 'laud', 'india', 'contribut', 'th', 'anniversari', 'indiaun', 'develop', 'partnership', 'fund', 'httpstcomtkypehzw', '']","['rt', 'nicochan', 'country', 'laud', 'india', 'contribution', 'th', 'anniversary', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', '']"
309,"RT @Nicochan33: SDG 4: The real challenge is to go beyond good intentions https://t.co/PavKqhdR0d 
#SDG #sustainability #savetheplanet #SDG…","RT Nicochan SDG  The real challenge is to go beyond good intentions httpstcoPavKqhdRd 
SDG sustainability savetheplanet SDG…","['rt', 'nicochan', 'sdg', 'the', 'real', 'challenge', 'is', 'to', 'go', 'beyond', 'good', 'intentions', 'httpstcopavkqhdrd', 'sdg', 'sustainability', 'savetheplanet', 'sdg', '']","['rt', 'nicochan', 'sdg', 'real', 'challenge', 'go', 'beyond', 'good', 'intentions', 'httpstcopavkqhdrd', 'sdg', 'sustainability', 'savetheplanet', 'sdg', '']","['rt', 'nicochan', 'sdg', 'real', 'challeng', 'go', 'beyond', 'good', 'intent', 'httpstcopavkqhdrd', 'sdg', 'sustain', 'savetheplanet', 'sdg', '']","['rt', 'nicochan', 'sdg', 'real', 'challenge', 'go', 'beyond', 'good', 'intention', 'httpstcopavkqhdrd', 'sdg', 'sustainability', 'savetheplanet', 'sdg', '']"
310,"RT @Nicochan33: Countries laud India's contributions on 5th anniversary of India-UN Development Partnership Fund https://t.co/mtK1yPeHzW 
#…","RT Nicochan Countries laud Indias contributions on th anniversary of IndiaUN Development Partnership Fund httpstcomtKyPeHzW 
…","['rt', 'nicochan', 'countries', 'laud', 'indias', 'contributions', 'on', 'th', 'anniversary', 'of', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', '']","['rt', 'nicochan', 'countries', 'laud', 'indias', 'contributions', 'th', 'anniversary', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', '']","['rt', 'nicochan', 'countri', 'laud', 'india', 'contribut', 'th', 'anniversari', 'indiaun', 'develop', 'partnership', 'fund', 'httpstcomtkypehzw', '']","['rt', 'nicochan', 'country', 'laud', 'india', 'contribution', 'th', 'anniversary', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', '']"
311,"Countries laud India's contributions on 5th anniversary of India-UN Development Partnership Fund https://t.co/mtK1yPeHzW 
#SDG #SDGs #india #savetheplanet #sustainability","Countries laud Indias contributions on th anniversary of IndiaUN Development Partnership Fund httpstcomtKyPeHzW 
SDG SDGs india savetheplanet sustainability","['countries', 'laud', 'indias', 'contributions', 'on', 'th', 'anniversary', 'of', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', 'sdg', 'sdgs', 'india', 'savetheplanet', 'sustainability']","['countries', 'laud', 'indias', 'contributions', 'th', 'anniversary', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', 'sdg', 'sdgs', 'india', 'savetheplanet', 'sustainability']","['countri', 'laud', 'india', 'contribut', 'th', 'anniversari', 'indiaun', 'develop', 'partnership', 'fund', 'httpstcomtkypehzw', 'sdg', 'sdg', 'india', 'savetheplanet', 'sustain']","['country', 'laud', 'india', 'contribution', 'th', 'anniversary', 'indiaun', 'development', 'partnership', 'fund', 'httpstcomtkypehzw', 'sdg', 'sdgs', 'india', 'savetheplanet', 'sustainability']"
312,"RT @PestProfessor: An Orange Belted Bumblebee 🐝 

Look closely 👀 

#bumblebee #bees #sustainability #environment #pestmanagement #pestprofe…","RT PestProfessor An Orange Belted Bumblebee 🐝 

Look closely 👀 

bumblebee bees sustainability environment pestmanagement pestprofe…","['rt', 'pestprofessor', 'an', 'orange', 'belted', 'bumblebee', 'look', 'closely', 'bumblebee', 'bees', 'sustainability', 'environment', 'pestmanagement', 'pestprofe', '']","['rt', 'pestprofessor', 'orange', 'belted', 'bumblebee', 'look', 'closely', 'bumblebee', 'bees', 'sustainability', 'environment', 'pestmanagement', 'pestprofe', '']","['rt', 'pestprofessor', 'orang', 'belt', 'bumblebe', 'look', 'close', 'bumblebe', 'bee', 'sustain', 'environ', 'pestmanag', 'pestprof', '']","['rt', 'pestprofessor', 'orange', 'belted', 'bumblebee', 'look', 'closely', 'bumblebee', 'bee', 'sustainability', 'environment', 'pestmanagement', 'pestprofe', '']"
313,RT @TheVeganDrakon: #RightToRescue #EndSpeciesism #ConsciousPlanet #Consciouseating #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCr…,RT TheVeganDrakon RightToRescue EndSpeciesism ConsciousPlanet Consciouseating metoo animalstoo MenToo AnimalLiberation ClimateCr…,"['rt', 'thevegandrakon', 'righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecr', '']","['rt', 'thevegandrakon', 'righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecr', '']","['rt', 'thevegandrakon', 'righttorescu', 'endspecies', 'consciousplanet', 'conscious', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecr', '']","['rt', 'thevegandrakon', 'righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecr', '']"
314,"#RightToRescue #EndSpeciesism #ConsciousPlanet #Consciouseating #metoo #animalstoo #MenToo #AnimalLiberation #ClimateCrisis #vegans 
#savetheplanet #animalagricultureclimatechange #RosesLaw #ALLFEMALES #Animalrights #Feminism  #Feminismo #peterkalmus #georgemonbiot  #JaneFonda https://t.co/iHAwREpKE0","RightToRescue EndSpeciesism ConsciousPlanet Consciouseating metoo animalstoo MenToo AnimalLiberation ClimateCrisis vegans 
savetheplanet animalagricultureclimatechange RosesLaw ALLFEMALES Animalrights Feminism  Feminismo peterkalmus georgemonbiot  JaneFonda httpstcoiHAwREpKE","['righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoihawrepke']","['righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegans', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoihawrepke']","['righttorescu', 'endspecies', 'consciousplanet', 'conscious', 'metoo', 'animalstoo', 'mentoo', 'animalliber', 'climatecrisi', 'vegan', 'savetheplanet', 'animalagricultureclimatechang', 'roseslaw', 'allfemal', 'animalright', 'femin', 'feminismo', 'peterkalmu', 'georgemonbiot', 'janefonda', 'httpstcoihawrepk']","['righttorescue', 'endspeciesism', 'consciousplanet', 'consciouseating', 'metoo', 'animalstoo', 'mentoo', 'animalliberation', 'climatecrisis', 'vegan', 'savetheplanet', 'animalagricultureclimatechange', 'roseslaw', 'allfemales', 'animalrights', 'feminism', 'feminismo', 'peterkalmus', 'georgemonbiot', 'janefonda', 'httpstcoihawrepke']"
