Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2005","2005","3050","FAO TIER 1","tonnes","242504.6","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2005","2005","3050","FAO TIER 1","kilotonnes","0.017","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2005","2005","3050","FAO TIER 1","kilotonnes","0.6548","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2006","2006","3050","FAO TIER 1","tonnes","236138.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2006","2006","3050","FAO TIER 1","kilotonnes","0.0165","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2006","2006","3050","FAO TIER 1","kilotonnes","0.6376","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2007","2007","3050","FAO TIER 1","tonnes","231377.25","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2007","2007","3050","FAO TIER 1","kilotonnes","0.0162","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2007","2007","3050","FAO TIER 1","kilotonnes","0.6247","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2008","2008","3050","FAO TIER 1","tonnes","228326.15","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2008","2008","3050","FAO TIER 1","kilotonnes","0.016","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2008","2008","3050","FAO TIER 1","kilotonnes","0.6165","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2009","2009","3050","FAO TIER 1","tonnes","229878.35","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2009","2009","3050","FAO TIER 1","kilotonnes","0.0161","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2009","2009","3050","FAO TIER 1","kilotonnes","0.6207","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2010","2010","3050","FAO TIER 1","tonnes","230822.8","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2010","2010","3050","FAO TIER 1","kilotonnes","0.0162","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2010","2010","3050","FAO TIER 1","kilotonnes","0.6232","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2011","2011","3050","FAO TIER 1","tonnes","229533.85","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2011","2011","3050","FAO TIER 1","kilotonnes","0.0161","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2011","2011","3050","FAO TIER 1","kilotonnes","0.6197","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2012","2012","3050","FAO TIER 1","tonnes","237373.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2012","2012","3050","FAO TIER 1","kilotonnes","0.0166","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2012","2012","3050","FAO TIER 1","kilotonnes","0.6409","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2013","2013","3050","FAO TIER 1","tonnes","239583.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2013","2013","3050","FAO TIER 1","kilotonnes","0.0168","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2013","2013","3050","FAO TIER 1","kilotonnes","0.6469","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2014","2014","3050","FAO TIER 1","tonnes","228455.5","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2014","2014","3050","FAO TIER 1","kilotonnes","0.016","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2014","2014","3050","FAO TIER 1","kilotonnes","0.6168","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2015","2015","3050","FAO TIER 1","tonnes","233402","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2015","2015","3050","FAO TIER 1","kilotonnes","0.0163","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2015","2015","3050","FAO TIER 1","kilotonnes","0.6302","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2016","2016","3050","FAO TIER 1","tonnes","237556.8","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2016","2016","3050","FAO TIER 1","kilotonnes","0.0166","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2016","2016","3050","FAO TIER 1","kilotonnes","0.6414","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2017","2017","3050","FAO TIER 1","tonnes","237822","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2017","2017","3050","FAO TIER 1","kilotonnes","0.0166","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2017","2017","3050","FAO TIER 1","kilotonnes","0.6421","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2018","2018","3050","FAO TIER 1","tonnes","236665","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2018","2018","3050","FAO TIER 1","kilotonnes","0.0166","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2018","2018","3050","FAO TIER 1","kilotonnes","0.639","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2019","2019","3050","FAO TIER 1","tonnes","240214","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2019","2019","3050","FAO TIER 1","kilotonnes","0.0168","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2019","2019","3050","FAO TIER 1","kilotonnes","0.6486","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","01802","Sugar cane","2020","2020","3050","FAO TIER 1","tonnes","249262","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","01802","Sugar cane","2020","2020","3050","FAO TIER 1","kilotonnes","0.0174","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","01802","Sugar cane","2020","2020","3050","FAO TIER 1","kilotonnes","0.673","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1961","1961","3050","FAO TIER 1","tonnes","8348000","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1961","1961","3050","FAO TIER 1","kilotonnes","0.5844","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1961","1961","3050","FAO TIER 1","kilotonnes","22.5396","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1962","1962","3050","FAO TIER 1","tonnes","7072000","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1962","1962","3050","FAO TIER 1","kilotonnes","0.495","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1962","1962","3050","FAO TIER 1","kilotonnes","19.0944","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1963","1963","3050","FAO TIER 1","tonnes","7366003.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1963","1963","3050","FAO TIER 1","kilotonnes","0.5156","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1963","1963","3050","FAO TIER 1","kilotonnes","19.8882","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1964","1964","3050","FAO TIER 1","tonnes","8055200","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1964","1964","3050","FAO TIER 1","kilotonnes","0.5639","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1964","1964","3050","FAO TIER 1","kilotonnes","21.749","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1965","1965","3050","FAO TIER 1","tonnes","8022400","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1965","1965","3050","FAO TIER 1","kilotonnes","0.5616","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1965","1965","3050","FAO TIER 1","kilotonnes","21.6605","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1966","1966","3050","FAO TIER 1","tonnes","8030956.8","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1966","1966","3050","FAO TIER 1","kilotonnes","0.5622","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1966","1966","3050","FAO TIER 1","kilotonnes","21.6836","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1967","1967","3050","FAO TIER 1","tonnes","9445715.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1967","1967","3050","FAO TIER 1","kilotonnes","0.6612","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1967","1967","3050","FAO TIER 1","kilotonnes","25.5034","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1968","1968","3050","FAO TIER 1","tonnes","8864921.6","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1968","1968","3050","FAO TIER 1","kilotonnes","0.6205","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1968","1968","3050","FAO TIER 1","kilotonnes","23.9353","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1969","1969","3050","FAO TIER 1","tonnes","7631616","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1969","1969","3050","FAO TIER 1","kilotonnes","0.5342","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1969","1969","3050","FAO TIER 1","kilotonnes","20.6054","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1970","1970","3050","FAO TIER 1","tonnes","7051795.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1970","1970","3050","FAO TIER 1","kilotonnes","0.4936","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1970","1970","3050","FAO TIER 1","kilotonnes","19.0398","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1971","1971","3050","FAO TIER 1","tonnes","7718867.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1971","1971","3050","FAO TIER 1","kilotonnes","0.5403","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1971","1971","3050","FAO TIER 1","kilotonnes","20.8409","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1972","1972","3050","FAO TIER 1","tonnes","7657030.4","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1972","1972","3050","FAO TIER 1","kilotonnes","0.536","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1972","1972","3050","FAO TIER 1","kilotonnes","20.674","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1973","1973","3050","FAO TIER 1","tonnes","8765043.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1973","1973","3050","FAO TIER 1","kilotonnes","0.6136","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1973","1973","3050","FAO TIER 1","kilotonnes","23.6656","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1974","1974","3050","FAO TIER 1","tonnes","10581248","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1974","1974","3050","FAO TIER 1","kilotonnes","0.7407","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1974","1974","3050","FAO TIER 1","kilotonnes","28.5694","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1975","1975","3050","FAO TIER 1","tonnes","11249939.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1975","1975","3050","FAO TIER 1","kilotonnes","0.7875","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1975","1975","3050","FAO TIER 1","kilotonnes","30.3748","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1976","1976","3050","FAO TIER 1","tonnes","11481094.4","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1976","1976","3050","FAO TIER 1","kilotonnes","0.8037","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1976","1976","3050","FAO TIER 1","kilotonnes","30.999","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1977","1977","3050","FAO TIER 1","tonnes","10794598.4","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1977","1977","3050","FAO TIER 1","kilotonnes","0.7556","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1977","1977","3050","FAO TIER 1","kilotonnes","29.1454","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1978","1978","3050","FAO TIER 1","tonnes","9145184","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1978","1978","3050","FAO TIER 1","kilotonnes","0.6402","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1978","1978","3050","FAO TIER 1","kilotonnes","24.692","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1979","1979","3050","FAO TIER 1","tonnes","10109804.8","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1979","1979","3050","FAO TIER 1","kilotonnes","0.7077","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1979","1979","3050","FAO TIER 1","kilotonnes","27.2965","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1980","1980","3050","FAO TIER 1","tonnes","11513440","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1980","1980","3050","FAO TIER 1","kilotonnes","0.8059","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1980","1980","3050","FAO TIER 1","kilotonnes","31.0863","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1981","1981","3050","FAO TIER 1","tonnes","13054003.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1981","1981","3050","FAO TIER 1","kilotonnes","0.9138","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1981","1981","3050","FAO TIER 1","kilotonnes","35.2458","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1982","1982","3050","FAO TIER 1","tonnes","12616121.6","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1982","1982","3050","FAO TIER 1","kilotonnes","0.8831","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1982","1982","3050","FAO TIER 1","kilotonnes","34.0635","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1983","1983","3050","FAO TIER 1","tonnes","9937318.4","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1983","1983","3050","FAO TIER 1","kilotonnes","0.6956","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1983","1983","3050","FAO TIER 1","kilotonnes","26.8308","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1984","1984","3050","FAO TIER 1","tonnes","10834003.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1984","1984","3050","FAO TIER 1","kilotonnes","0.7584","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1984","1984","3050","FAO TIER 1","kilotonnes","29.2518","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1985","1985","3050","FAO TIER 1","tonnes","10473600","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1985","1985","3050","FAO TIER 1","kilotonnes","0.7332","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1985","1985","3050","FAO TIER 1","kilotonnes","28.2787","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1986","1986","3050","FAO TIER 1","tonnes","9823603.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1986","1986","3050","FAO TIER 1","kilotonnes","0.6877","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1986","1986","3050","FAO TIER 1","kilotonnes","26.5237","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1987","1987","3050","FAO TIER 1","tonnes","9058400","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1987","1987","3050","FAO TIER 1","kilotonnes","0.6341","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1987","1987","3050","FAO TIER 1","kilotonnes","24.4577","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1988","1988","3050","FAO TIER 1","tonnes","8610003.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1988","1988","3050","FAO TIER 1","kilotonnes","0.6027","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1988","1988","3050","FAO TIER 1","kilotonnes","23.247","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1989","1989","3050","FAO TIER 1","tonnes","10066803.2","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1989","1989","3050","FAO TIER 1","kilotonnes","0.7047","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1989","1989","3050","FAO TIER 1","kilotonnes","27.1804","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1990","1990","3050","FAO TIER 1","tonnes","11186000","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1990","1990","3050","FAO TIER 1","kilotonnes","0.783","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1990","1990","3050","FAO TIER 1","kilotonnes","30.2022","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1991","1991","3050","FAO TIER 1","tonnes","9356800","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1991","1991","3050","FAO TIER 1","kilotonnes","0.655","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1991","1991","3050","FAO TIER 1","kilotonnes","25.2634","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1992","1992","3050","FAO TIER 1","tonnes","10159520","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1992","1992","3050","FAO TIER 1","kilotonnes","0.7112","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1992","1992","3050","FAO TIER 1","kilotonnes","27.4307","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1993","1993","3050","FAO TIER 1","tonnes","10151560","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1993","1993","3050","FAO TIER 1","kilotonnes","0.7106","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1993","1993","3050","FAO TIER 1","kilotonnes","27.4092","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1994","1994","3050","FAO TIER 1","tonnes","9998800","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1994","1994","3050","FAO TIER 1","kilotonnes","0.6999","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1994","1994","3050","FAO TIER 1","kilotonnes","26.9968","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1995","1995","3050","FAO TIER 1","tonnes","9874000","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1995","1995","3050","FAO TIER 1","kilotonnes","0.6912","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1995","1995","3050","FAO TIER 1","kilotonnes","26.6598","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1996","1996","3050","FAO TIER 1","tonnes","10165600","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1996","1996","3050","FAO TIER 1","kilotonnes","0.7116","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1996","1996","3050","FAO TIER 1","kilotonnes","27.4471","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1997","1997","3050","FAO TIER 1","tonnes","10165600","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1997","1997","3050","FAO TIER 1","kilotonnes","0.7116","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1997","1997","3050","FAO TIER 1","kilotonnes","27.4471","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1998","1998","3050","FAO TIER 1","tonnes","9551200","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1998","1998","3050","FAO TIER 1","kilotonnes","0.6686","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1998","1998","3050","FAO TIER 1","kilotonnes","25.7882","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","1999","1999","3050","FAO TIER 1","tonnes","8712400","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7230","Emissions (N2O)","0111","Wheat","1999","1999","3050","FAO TIER 1","kilotonnes","0.6099","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7225","Emissions (CH4)","0111","Wheat","1999","1999","3050","FAO TIER 1","kilotonnes","23.5235","E","Estimated value",""
"GB","Burning - Crop Residues","840","United States of America","7245","Biomass burned (dry matter)","0111","Wheat","2000","2000","3050","FAO TIER 1","tonnes","8589625.6","E","Estimated value",""
