,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
200,RT @IPCC_CH: More than 3 billion people are vulnerable to #climatechange &amp; more in the future will be exposed to the severe consequences of…,RT IPCCCH More than  billion people are vulnerable to climatechange amp more in the future will be exposed to the severe consequences of…,"['rt', 'ipccch', 'more', 'than', 'billion', 'people', 'are', 'vulnerable', 'to', 'climatechange', 'amp', 'more', 'in', 'the', 'future', 'will', 'be', 'exposed', 'to', 'the', 'severe', 'consequences', 'of', '']","['rt', 'ipccch', 'billion', 'people', 'vulnerable', 'climatechange', 'amp', 'future', 'exposed', 'severe', 'consequences', '']","['rt', 'ipccch', 'billion', 'peopl', 'vulner', 'climatechang', 'amp', 'futur', 'expos', 'sever', 'consequ', '']","['rt', 'ipccch', 'billion', 'people', 'vulnerable', 'climatechange', 'amp', 'future', 'exposed', 'severe', 'consequence', '']"
201,"RT @soljourno: From 🚽 to 🌿

@HeyFishLady populates this week's Response newsletter with stories of fighting #climatechange with our flushab…","RT soljourno From 🚽 to 🌿

HeyFishLady populates this weeks Response newsletter with stories of fighting climatechange with our flushab…","['rt', 'soljourno', 'from', 'to', 'heyfishlady', 'populates', 'this', 'weeks', 'response', 'newsletter', 'with', 'stories', 'of', 'fighting', 'climatechange', 'with', 'our', 'flushab', '']","['rt', 'soljourno', 'heyfishlady', 'populates', 'weeks', 'response', 'newsletter', 'stories', 'fighting', 'climatechange', 'flushab', '']","['rt', 'soljourno', 'heyfishladi', 'popul', 'week', 'respons', 'newslett', 'stori', 'fight', 'climatechang', 'flushab', '']","['rt', 'soljourno', 'heyfishlady', 'populates', 'week', 'response', 'newsletter', 'story', 'fighting', 'climatechange', 'flushab', '']"
202,"RT @dorothyknable: ..From 2014 to 2019, t'number of Americans..ALARMED ABOUT #ClimateChange HAS TRIPLED..while deniers have reduced to just…",RT dorothyknable From  to  tnumber of AmericansALARMED ABOUT ClimateChange HAS TRIPLEDwhile deniers have reduced to just…,"['rt', 'dorothyknable', 'from', 'to', 'tnumber', 'of', 'americansalarmed', 'about', 'climatechange', 'has', 'tripledwhile', 'deniers', 'have', 'reduced', 'to', 'just', '']","['rt', 'dorothyknable', 'tnumber', 'americansalarmed', 'climatechange', 'tripledwhile', 'deniers', 'reduced', '']","['rt', 'dorothykn', 'tnumber', 'americansalarm', 'climatechang', 'tripledwhil', 'denier', 'reduc', '']","['rt', 'dorothyknable', 'tnumber', 'americansalarmed', 'climatechange', 'tripledwhile', 'denier', 'reduced', '']"
203,"RT @athenamediaie: Great, accessible video series by @KHayhoe for anyone wanting to have accessible factual story of #climatechange ....ans…",RT athenamediaie Great accessible video series by KHayhoe for anyone wanting to have accessible factual story of climatechange ans…,"['rt', 'athenamediaie', 'great', 'accessible', 'video', 'series', 'by', 'khayhoe', 'for', 'anyone', 'wanting', 'to', 'have', 'accessible', 'factual', 'story', 'of', 'climatechange', 'ans', '']","['rt', 'athenamediaie', 'great', 'accessible', 'video', 'series', 'khayhoe', 'anyone', 'wanting', 'accessible', 'factual', 'story', 'climatechange', 'ans', '']","['rt', 'athenamediai', 'great', 'access', 'video', 'seri', 'khayho', 'anyon', 'want', 'access', 'factual', 'stori', 'climatechang', 'an', '']","['rt', 'athenamediaie', 'great', 'accessible', 'video', 'series', 'khayhoe', 'anyone', 'wanting', 'accessible', 'factual', 'story', 'climatechange', 'an', '']"
204,RT @ClimateHealthNC: 📣 BREAKING NEWS: @EPA forms national office of #EnvironmentalJustice to address the disproportionate harm of #ClimateC…,RT ClimateHealthNC 📣 BREAKING NEWS EPA forms national office of EnvironmentalJustice to address the disproportionate harm of ClimateC…,"['rt', 'climatehealthnc', 'breaking', 'news', 'epa', 'forms', 'national', 'office', 'of', 'environmentaljustice', 'to', 'address', 'the', 'disproportionate', 'harm', 'of', 'climatec', '']","['rt', 'climatehealthnc', 'breaking', 'news', 'epa', 'forms', 'national', 'office', 'environmentaljustice', 'address', 'disproportionate', 'harm', 'climatec', '']","['rt', 'climatehealthnc', 'break', 'news', 'epa', 'form', 'nation', 'offic', 'environmentaljustic', 'address', 'disproportion', 'harm', 'climatec', '']","['rt', 'climatehealthnc', 'breaking', 'news', 'epa', 'form', 'national', 'office', 'environmentaljustice', 'address', 'disproportionate', 'harm', 'climatec', '']"
205,RT @Dragofix: Watch the 'Invisible Demons' documentary https://t.co/QeF0ZcCN2k #InvisibleDemons #documentary #India #Delhi #environment #Cl…,RT Dragofix Watch the Invisible Demons documentary httpstcoQeFZcCNk InvisibleDemons documentary India Delhi environment Cl…,"['rt', 'dragofix', 'watch', 'the', 'invisible', 'demons', 'documentary', 'httpstcoqefzccnk', 'invisibledemons', 'documentary', 'india', 'delhi', 'environment', 'cl', '']","['rt', 'dragofix', 'watch', 'invisible', 'demons', 'documentary', 'httpstcoqefzccnk', 'invisibledemons', 'documentary', 'india', 'delhi', 'environment', 'cl', '']","['rt', 'dragofix', 'watch', 'invis', 'demon', 'documentari', 'httpstcoqefzccnk', 'invisibledemon', 'documentari', 'india', 'delhi', 'environ', 'cl', '']","['rt', 'dragofix', 'watch', 'invisible', 'demon', 'documentary', 'httpstcoqefzccnk', 'invisibledemons', 'documentary', 'india', 'delhi', 'environment', 'cl', '']"
206,"RT @IPCC_CH: Join #IPCC Vice-Chairs Thelma Krug &amp; Youba Sokona as they join @jve_academie for a discussion on the role of the arts, social…",RT IPCCCH Join IPCC ViceChairs Thelma Krug amp Youba Sokona as they join jveacademie for a discussion on the role of the arts social…,"['rt', 'ipccch', 'join', 'ipcc', 'vicechairs', 'thelma', 'krug', 'amp', 'youba', 'sokona', 'as', 'they', 'join', 'jveacademie', 'for', 'a', 'discussion', 'on', 'the', 'role', 'of', 'the', 'arts', 'social', '']","['rt', 'ipccch', 'join', 'ipcc', 'vicechairs', 'thelma', 'krug', 'amp', 'youba', 'sokona', 'join', 'jveacademie', 'discussion', 'role', 'arts', 'social', '']","['rt', 'ipccch', 'join', 'ipcc', 'vicechair', 'thelma', 'krug', 'amp', 'youba', 'sokona', 'join', 'jveacademi', 'discuss', 'role', 'art', 'social', '']","['rt', 'ipccch', 'join', 'ipcc', 'vicechairs', 'thelma', 'krug', 'amp', 'youba', 'sokona', 'join', 'jveacademie', 'discussion', 'role', 'art', 'social', '']"
207,"RT @tilbaygeoforce1: #ClimateChange has come 3 days early this fall, leaves are falling. #ClimateEmergency Trudeau Weeps",RT tilbaygeoforce ClimateChange has come  days early this fall leaves are falling ClimateEmergency Trudeau Weeps,"['rt', 'tilbaygeoforce', 'climatechange', 'has', 'come', 'days', 'early', 'this', 'fall', 'leaves', 'are', 'falling', 'climateemergency', 'trudeau', 'weeps']","['rt', 'tilbaygeoforce', 'climatechange', 'come', 'days', 'early', 'fall', 'leaves', 'falling', 'climateemergency', 'trudeau', 'weeps']","['rt', 'tilbaygeoforc', 'climatechang', 'come', 'day', 'earli', 'fall', 'leav', 'fall', 'climateemerg', 'trudeau', 'weep']","['rt', 'tilbaygeoforce', 'climatechange', 'come', 'day', 'early', 'fall', 'leaf', 'falling', 'climateemergency', 'trudeau', 'weeps']"
208,"RT @dorothyknable: ..From 2014 to 2019, t'number of Americans..ALARMED ABOUT #ClimateChange HAS TRIPLED..while deniers have reduced to just…",RT dorothyknable From  to  tnumber of AmericansALARMED ABOUT ClimateChange HAS TRIPLEDwhile deniers have reduced to just…,"['rt', 'dorothyknable', 'from', 'to', 'tnumber', 'of', 'americansalarmed', 'about', 'climatechange', 'has', 'tripledwhile', 'deniers', 'have', 'reduced', 'to', 'just', '']","['rt', 'dorothyknable', 'tnumber', 'americansalarmed', 'climatechange', 'tripledwhile', 'deniers', 'reduced', '']","['rt', 'dorothykn', 'tnumber', 'americansalarm', 'climatechang', 'tripledwhil', 'denier', 'reduc', '']","['rt', 'dorothyknable', 'tnumber', 'americansalarmed', 'climatechange', 'tripledwhile', 'denier', 'reduced', '']"
209,"RT @ProfStrachan: #ClimateChange 

""Without a dramatic course correction, there is a 50-50 chance of planetary warming surpassing 1.5°C in…","RT ProfStrachan ClimateChange 

Without a dramatic course correction there is a  chance of planetary warming surpassing °C in…","['rt', 'profstrachan', 'climatechange', 'without', 'a', 'dramatic', 'course', 'correction', 'there', 'is', 'a', 'chance', 'of', 'planetary', 'warming', 'surpassing', 'c', 'in', '']","['rt', 'profstrachan', 'climatechange', 'without', 'dramatic', 'course', 'correction', 'chance', 'planetary', 'warming', 'surpassing', 'c', '']","['rt', 'profstrachan', 'climatechang', 'without', 'dramat', 'cours', 'correct', 'chanc', 'planetari', 'warm', 'surpass', 'c', '']","['rt', 'profstrachan', 'climatechange', 'without', 'dramatic', 'course', 'correction', 'chance', 'planetary', 'warming', 'surpassing', 'c', '']"
210,RT @kunec250: Yesterday our members had the opportunity to meet with our former chairperson @lizwathuti who inspired us with her words of w…,RT kunec Yesterday our members had the opportunity to meet with our former chairperson lizwathuti who inspired us with her words of w…,"['rt', 'kunec', 'yesterday', 'our', 'members', 'had', 'the', 'opportunity', 'to', 'meet', 'with', 'our', 'former', 'chairperson', 'lizwathuti', 'who', 'inspired', 'us', 'with', 'her', 'words', 'of', 'w', '']","['rt', 'kunec', 'yesterday', 'members', 'opportunity', 'meet', 'former', 'chairperson', 'lizwathuti', 'inspired', 'us', 'words', 'w', '']","['rt', 'kunec', 'yesterday', 'member', 'opportun', 'meet', 'former', 'chairperson', 'lizwathuti', 'inspir', 'us', 'word', 'w', '']","['rt', 'kunec', 'yesterday', 'member', 'opportunity', 'meet', 'former', 'chairperson', 'lizwathuti', 'inspired', 'u', 'word', 'w', '']"
211,"RT @dorothyknable: ..From 2014 to 2019, t'number of Americans..ALARMED ABOUT #ClimateChange HAS TRIPLED..while deniers have reduced to just…",RT dorothyknable From  to  tnumber of AmericansALARMED ABOUT ClimateChange HAS TRIPLEDwhile deniers have reduced to just…,"['rt', 'dorothyknable', 'from', 'to', 'tnumber', 'of', 'americansalarmed', 'about', 'climatechange', 'has', 'tripledwhile', 'deniers', 'have', 'reduced', 'to', 'just', '']","['rt', 'dorothyknable', 'tnumber', 'americansalarmed', 'climatechange', 'tripledwhile', 'deniers', 'reduced', '']","['rt', 'dorothykn', 'tnumber', 'americansalarm', 'climatechang', 'tripledwhil', 'denier', 'reduc', '']","['rt', 'dorothyknable', 'tnumber', 'americansalarmed', 'climatechange', 'tripledwhile', 'denier', 'reduced', '']"
212,RT @Dragofix: UK petition: Fund replanting of trees lost to forest fires to help combat climate change #UnitedKingdom #UK #environment #for…,RT Dragofix UK petition Fund replanting of trees lost to forest fires to help combat climate change UnitedKingdom UK environment for…,"['rt', 'dragofix', 'uk', 'petition', 'fund', 'replanting', 'of', 'trees', 'lost', 'to', 'forest', 'fires', 'to', 'help', 'combat', 'climate', 'change', 'unitedkingdom', 'uk', 'environment', 'for', '']","['rt', 'dragofix', 'uk', 'petition', 'fund', 'replanting', 'trees', 'lost', 'forest', 'fires', 'help', 'combat', 'climate', 'change', 'unitedkingdom', 'uk', 'environment', '']","['rt', 'dragofix', 'uk', 'petit', 'fund', 'replant', 'tree', 'lost', 'forest', 'fire', 'help', 'combat', 'climat', 'chang', 'unitedkingdom', 'uk', 'environ', '']","['rt', 'dragofix', 'uk', 'petition', 'fund', 'replanting', 'tree', 'lost', 'forest', 'fire', 'help', 'combat', 'climate', 'change', 'unitedkingdom', 'uk', 'environment', '']"
213,"#WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#PANAMA
https://t.co/nUDpQHyK5j https://t.co/VgHuvFh6MP
#ThankATrucker #Freedom
#Agenda2030 #DutchLand #FreedomConvoy
#JustinTrudeau #Démission #RoeVsWade #MarthasVineyard https://t.co/6pBD7ZFAw2","WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
PANAMA
httpstconUDpQHyKj httpstcoVgHuvFhMP
ThankATrucker Freedom
Agenda DutchLand FreedomConvoy
JustinTrudeau Démission RoeVsWade MarthasVineyard httpstcopBDZFAw","['wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhykj', 'httpstcovghuvfhmp', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcopbdzfaw']","['wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhykj', 'httpstcovghuvfhmp', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcopbdzfaw']","['wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', 'panama', 'httpstconudpqhykj', 'httpstcovghuvfhmp', 'thankatruck', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswad', 'marthasvineyard', 'httpstcopbdzfaw']","['wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhykj', 'httpstcovghuvfhmp', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcopbdzfaw']"
214,"RT @ELPANAMEN0: @jj_talking @BillPlains #WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault…","RT ELPANAMEN jjtalking BillPlains WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault…","['rt', 'elpanamen', 'jjtalking', 'billplains', 'wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', '']","['rt', 'elpanamen', 'jjtalking', 'billplains', 'wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', '']","['rt', 'elpanamen', 'jjtalk', 'billplain', 'wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', '']","['rt', 'elpanamen', 'jjtalking', 'billplains', 'wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', '']"
215,"RT @ELPANAMEN0: @theresa87917922 @BillPlains #WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinF…","RT ELPANAMEN theresa BillPlains WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinF…","['rt', 'elpanamen', 'theresa', 'billplains', 'wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinf', '']","['rt', 'elpanamen', 'theresa', 'billplains', 'wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinf', '']","['rt', 'elpanamen', 'theresa', 'billplain', 'wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinf', '']","['rt', 'elpanamen', 'theresa', 'billplains', 'wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinf', '']"
216,"@jj_talking @BillPlains #WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#PANAMA
https://t.co/nUDpQHycfL https://t.co/VgHuvFgyXh
#ThankATrucker #Freedom
#Agenda2030 #DutchLand #FreedomConvoy
#JustinTrudeau #Démission #RoeVsWade #MarthasVineyard https://t.co/9lcU83Hkoy","jjtalking BillPlains WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
PANAMA
httpstconUDpQHycfL httpstcoVgHuvFgyXh
ThankATrucker Freedom
Agenda DutchLand FreedomConvoy
JustinTrudeau Démission RoeVsWade MarthasVineyard httpstcolcUHkoy","['jjtalking', 'billplains', 'wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcolcuhkoy']","['jjtalking', 'billplains', 'wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcolcuhkoy']","['jjtalk', 'billplain', 'wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatruck', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswad', 'marthasvineyard', 'httpstcolcuhkoy']","['jjtalking', 'billplains', 'wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcolcuhkoy']"
217,"#WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#PANAMA
https://t.co/nUDpQHycfL https://t.co/VgHuvFgyXh
#ThankATrucker #Freedom
#Agenda2030 #DutchLand #FreedomConvoy
#JustinTrudeau #Démission #RoeVsWade #MarthasVineyard https://t.co/GEeplnJ1Gg","WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
PANAMA
httpstconUDpQHycfL httpstcoVgHuvFgyXh
ThankATrucker Freedom
Agenda DutchLand FreedomConvoy
JustinTrudeau Démission RoeVsWade MarthasVineyard httpstcoGEeplnJGg","['wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcogeeplnjgg']","['wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcogeeplnjgg']","['wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatruck', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswad', 'marthasvineyard', 'httpstcogeeplnjgg']","['wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcogeeplnjgg']"
218,"RT @ProfStrachan: #Fiona hits #Atlantic #Canada-Climate change means the region will see more frequent storms 

""#ClimateChange leads to wa…","RT ProfStrachan Fiona hits Atlantic CanadaClimate change means the region will see more frequent storms 

ClimateChange leads to wa…","['rt', 'profstrachan', 'fiona', 'hits', 'atlantic', 'canadaclimate', 'change', 'means', 'the', 'region', 'will', 'see', 'more', 'frequent', 'storms', 'climatechange', 'leads', 'to', 'wa', '']","['rt', 'profstrachan', 'fiona', 'hits', 'atlantic', 'canadaclimate', 'change', 'means', 'region', 'see', 'frequent', 'storms', 'climatechange', 'leads', 'wa', '']","['rt', 'profstrachan', 'fiona', 'hit', 'atlant', 'canadaclim', 'chang', 'mean', 'region', 'see', 'frequent', 'storm', 'climatechang', 'lead', 'wa', '']","['rt', 'profstrachan', 'fiona', 'hit', 'atlantic', 'canadaclimate', 'change', 'mean', 'region', 'see', 'frequent', 'storm', 'climatechange', 'lead', 'wa', '']"
219,"RT @TanaSenn: The Congressional race in WA's 3rd CD is for the soul of America, I kid you not! 
* Marie Gluesenkamp Perez (D)--Latina mom,…","RT TanaSenn The Congressional race in WAs rd CD is for the soul of America I kid you not 
 Marie Gluesenkamp Perez DLatina mom…","['rt', 'tanasenn', 'the', 'congressional', 'race', 'in', 'was', 'rd', 'cd', 'is', 'for', 'the', 'soul', 'of', 'america', 'i', 'kid', 'you', 'not', 'marie', 'gluesenkamp', 'perez', 'dlatina', 'mom', '']","['rt', 'tanasenn', 'congressional', 'race', 'rd', 'cd', 'soul', 'america', 'kid', 'marie', 'gluesenkamp', 'perez', 'dlatina', 'mom', '']","['rt', 'tanasenn', 'congression', 'race', 'rd', 'cd', 'soul', 'america', 'kid', 'mari', 'gluesenkamp', 'perez', 'dlatina', 'mom', '']","['rt', 'tanasenn', 'congressional', 'race', 'rd', 'cd', 'soul', 'america', 'kid', 'marie', 'gluesenkamp', 'perez', 'dlatina', 'mom', '']"
220,RT @LaurenMagarino: Looking forward to @60Minutes report from @andersoncooper tonight on the great work being done by @miamirosenstiel. Her…,RT LaurenMagarino Looking forward to Minutes report from andersoncooper tonight on the great work being done by miamirosenstiel Her…,"['rt', 'laurenmagarino', 'looking', 'forward', 'to', 'minutes', 'report', 'from', 'andersoncooper', 'tonight', 'on', 'the', 'great', 'work', 'being', 'done', 'by', 'miamirosenstiel', 'her', '']","['rt', 'laurenmagarino', 'looking', 'forward', 'minutes', 'report', 'andersoncooper', 'tonight', 'great', 'work', 'done', 'miamirosenstiel', '']","['rt', 'laurenmagarino', 'look', 'forward', 'minut', 'report', 'andersoncoop', 'tonight', 'great', 'work', 'done', 'miamirosenstiel', '']","['rt', 'laurenmagarino', 'looking', 'forward', 'minute', 'report', 'andersoncooper', 'tonight', 'great', 'work', 'done', 'miamirosenstiel', '']"
221,"RT @IPCC_CH: Join #IPCC Vice-Chairs Thelma Krug &amp; Youba Sokona as they join @jve_academie for a discussion on the role of the arts, social…",RT IPCCCH Join IPCC ViceChairs Thelma Krug amp Youba Sokona as they join jveacademie for a discussion on the role of the arts social…,"['rt', 'ipccch', 'join', 'ipcc', 'vicechairs', 'thelma', 'krug', 'amp', 'youba', 'sokona', 'as', 'they', 'join', 'jveacademie', 'for', 'a', 'discussion', 'on', 'the', 'role', 'of', 'the', 'arts', 'social', '']","['rt', 'ipccch', 'join', 'ipcc', 'vicechairs', 'thelma', 'krug', 'amp', 'youba', 'sokona', 'join', 'jveacademie', 'discussion', 'role', 'arts', 'social', '']","['rt', 'ipccch', 'join', 'ipcc', 'vicechair', 'thelma', 'krug', 'amp', 'youba', 'sokona', 'join', 'jveacademi', 'discuss', 'role', 'art', 'social', '']","['rt', 'ipccch', 'join', 'ipcc', 'vicechairs', 'thelma', 'krug', 'amp', 'youba', 'sokona', 'join', 'jveacademie', 'discussion', 'role', 'art', 'social', '']"
222,"Africa’s agriculture sector is highly vulnerable to the impacts of #ClimateChange. 

@FAO accelerates countries’ access to #climatefinance for climate action through @theGCF’s Readiness Programme.

🌐 https://t.co/hPv1HCFxpI

@FAOAfrica https://t.co/L0RaVm1Lsm","Africa’s agriculture sector is highly vulnerable to the impacts of ClimateChange 

FAO accelerates countries’ access to climatefinance for climate action through theGCF’s Readiness Programme

🌐 httpstcohPvHCFxpI

FAOAfrica httpstcoLRaVmLsm","['africa', 's', 'agriculture', 'sector', 'is', 'highly', 'vulnerable', 'to', 'the', 'impacts', 'of', 'climatechange', 'fao', 'accelerates', 'countries', 'access', 'to', 'climatefinance', 'for', 'climate', 'action', 'through', 'thegcf', 's', 'readiness', 'programme', 'httpstcohpvhcfxpi', 'faoafrica', 'httpstcolravmlsm']","['africa', 'agriculture', 'sector', 'highly', 'vulnerable', 'impacts', 'climatechange', 'fao', 'accelerates', 'countries', 'access', 'climatefinance', 'climate', 'action', 'thegcf', 'readiness', 'programme', 'httpstcohpvhcfxpi', 'faoafrica', 'httpstcolravmlsm']","['africa', 'agricultur', 'sector', 'highli', 'vulner', 'impact', 'climatechang', 'fao', 'acceler', 'countri', 'access', 'climatefin', 'climat', 'action', 'thegcf', 'readi', 'programm', 'httpstcohpvhcfxpi', 'faoafrica', 'httpstcolravmlsm']","['africa', 'agriculture', 'sector', 'highly', 'vulnerable', 'impact', 'climatechange', 'fao', 'accelerates', 'country', 'access', 'climatefinance', 'climate', 'action', 'thegcf', 'readiness', 'programme', 'httpstcohpvhcfxpi', 'faoafrica', 'httpstcolravmlsm']"
223,"@theresa87917922 @BillPlains #WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#PANAMA
https://t.co/nUDpQHycfL https://t.co/VgHuvFgyXh
#ThankATrucker #Freedom
#Agenda2030 #DutchLand #FreedomConvoy
#JustinTrudeau #Démission #RoeVsWade #MarthasVineyard","theresa BillPlains WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
PANAMA
httpstconUDpQHycfL httpstcoVgHuvFgyXh
ThankATrucker Freedom
Agenda DutchLand FreedomConvoy
JustinTrudeau Démission RoeVsWade MarthasVineyard","['theresa', 'billplains', 'wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard']","['theresa', 'billplains', 'wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard']","['theresa', 'billplain', 'wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatruck', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswad', 'marthasvineyard']","['theresa', 'billplains', 'wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard']"
